pet,mobiliado,metro_proximo,area,quartos,suite,banheiros,aluguel,condominio,iptu,seguro_incendio,taxa_servico,total,cost_per_m2,cluster
1,1,0,27.0,1.0,0,1.0,2700.0,700.0,167.0,35.0,69.0,3671.0,100.0,0
1,1,0,70.0,3.0,0,1.0,2700.0,750.0,125.0,35.0,69.0,3679.0,38.57,4
1,0,0,93.0,3.0,1,2.0,2700.0,892.0,0.0,35.0,69.0,3696.0,29.03,4
1,0,0,93.0,3.0,1,2.0,2700.0,892.0,0.0,35.0,69.0,3696.0,29.03,4
0,1,0,55.0,1.0,0,1.0,2700.0,1000.0,0.0,35.0,69.0,3804.0,49.09,4
0,1,0,55.0,1.0,0,1.0,2700.0,1000.0,0.0,35.0,69.0,3804.0,49.09,4
1,1,0,68.0,2.0,0,2.0,2700.0,954.0,68.0,35.0,69.0,3826.0,39.71,4
1,0,0,75.0,3.0,1,1.0,2700.0,930.0,143.0,35.0,69.0,3877.0,36.0,4
1,0,0,65.0,2.0,1,2.0,2700.0,1456.0,59.0,35.0,69.0,4319.0,41.54,4
1,0,0,65.0,2.0,1,2.0,2700.0,1456.0,59.0,35.0,69.0,4319.0,41.54,4
1,0,1,32.0,1.0,1,1.0,2704.0,470.0,2.0,35.0,70.0,3281.0,84.5,4
1,0,1,32.0,1.0,1,1.0,2704.0,470.0,2.0,35.0,70.0,3281.0,84.5,4
1,0,1,32.0,1.0,1,1.0,2704.0,470.0,2.0,35.0,70.0,3281.0,84.5,4
1,0,0,72.0,3.0,0,1.0,2704.0,900.0,100.0,35.0,70.0,3809.0,37.56,4
1,0,1,50.0,1.0,0,1.0,2705.0,378.0,0.0,35.0,70.0,3188.0,54.1,4
1,0,1,50.0,1.0,0,1.0,2705.0,378.0,0.0,35.0,70.0,3188.0,54.1,4
1,1,1,22.0,1.0,0,1.0,2720.0,800.0,21.0,35.0,70.0,3646.0,123.64,0
1,1,1,22.0,1.0,0,1.0,2720.0,800.0,21.0,35.0,70.0,3646.0,123.64,0
1,1,1,30.0,1.0,0,1.0,2726.0,740.0,0.0,35.0,70.0,3571.0,90.87,0
0,1,1,25.0,1.0,0,1.0,2727.0,340.0,67.0,35.0,70.0,3239.0,109.08,0
0,1,1,25.0,1.0,0,1.0,2727.0,340.0,67.0,35.0,70.0,3239.0,109.08,0
0,1,1,25.0,1.0,0,1.0,2727.0,340.0,67.0,35.0,70.0,3239.0,109.08,0
1,0,0,110.0,3.0,0,2.0,2728.0,850.0,129.0,35.0,70.0,3812.0,24.8,4
0,0,1,25.0,1.0,0,1.0,2730.0,250.0,5.0,35.0,70.0,3090.0,109.2,0
0,0,1,25.0,1.0,0,1.0,2730.0,250.0,5.0,35.0,70.0,3090.0,109.2,0
0,0,1,25.0,1.0,0,1.0,2730.0,250.0,5.0,35.0,70.0,3090.0,109.2,0
0,0,1,27.0,1.0,0,1.0,2732.0,540.0,100.0,35.0,70.0,3477.0,101.19,0
0,0,1,25.0,1.0,0,1.0,2748.0,345.0,0.0,35.0,71.0,3199.0,109.92,0
0,0,1,25.0,1.0,0,1.0,2748.0,345.0,0.0,35.0,71.0,3199.0,109.92,0
0,0,1,25.0,1.0,0,1.0,2748.0,345.0,0.0,35.0,71.0,3199.0,109.92,0
0,0,1,25.0,1.0,0,1.0,2748.0,345.0,0.0,35.0,71.0,3199.0,109.92,0
0,1,0,24.0,1.0,1,1.0,2750.0,450.0,0.0,35.0,71.0,3306.0,114.58,0
0,1,0,24.0,1.0,1,1.0,2750.0,450.0,0.0,35.0,71.0,3306.0,114.58,0
1,1,1,24.0,1.0,0,1.0,2750.0,350.0,150.0,35.0,71.0,3356.0,114.58,0
1,1,1,24.0,1.0,0,1.0,2750.0,350.0,150.0,35.0,71.0,3356.0,114.58,0
1,1,1,27.0,1.0,0,1.0,2750.0,459.0,71.0,35.0,71.0,3386.0,101.85,0
0,1,1,24.0,1.0,0,1.0,2750.0,600.0,0.0,35.0,71.0,3456.0,114.58,0
1,0,0,65.0,3.0,1,2.0,2750.0,567.0,184.0,35.0,71.0,3607.0,42.31,4
1,1,1,27.0,1.0,1,1.0,2750.0,700.0,121.0,35.0,71.0,3677.0,101.85,0
1,1,1,27.0,1.0,1,1.0,2750.0,700.0,121.0,35.0,71.0,3677.0,101.85,0
1,1,1,30.0,1.0,0,1.0,2750.0,850.0,0.0,35.0,71.0,3706.0,91.67,0
1,1,1,30.0,1.0,0,1.0,2750.0,850.0,0.0,35.0,71.0,3706.0,91.67,0
1,1,1,38.0,1.0,0,1.0,2750.0,850.0,0.0,35.0,71.0,3706.0,72.37,4
1,1,1,30.0,1.0,0,1.0,2750.0,850.0,0.0,35.0,71.0,3706.0,91.67,0
1,1,1,30.0,1.0,0,1.0,2750.0,850.0,0.0,35.0,71.0,3706.0,91.67,0
1,1,1,26.0,1.0,1,1.0,2750.0,850.0,170.0,35.0,71.0,3876.0,105.77,0
1,1,1,26.0,1.0,1,1.0,2750.0,850.0,170.0,35.0,71.0,3876.0,105.77,0
1,1,1,45.0,1.0,1,1.0,2750.0,1150.0,116.0,35.0,71.0,4122.0,61.11,4
1,1,1,33.0,1.0,1,1.0,2760.0,360.0,50.0,35.0,71.0,3276.0,83.64,0
0,0,1,23.0,1.0,0,1.0,2760.0,582.0,159.0,35.0,71.0,3607.0,120.0,0
1,0,1,31.0,1.0,0,1.0,2780.0,550.0,4.0,36.0,72.0,3442.0,89.68,4
1,0,1,31.0,1.0,0,1.0,2780.0,550.0,4.0,36.0,72.0,3442.0,89.68,4
0,1,1,25.0,1.0,1,1.0,2780.0,480.0,85.0,36.0,72.0,3453.0,111.2,0
0,1,1,25.0,1.0,1,1.0,2780.0,480.0,85.0,36.0,72.0,3453.0,111.2,0
1,1,1,24.0,1.0,0,1.0,2790.0,345.0,70.0,36.0,72.0,3313.0,116.25,0
1,1,1,24.0,1.0,0,1.0,2790.0,345.0,70.0,36.0,72.0,3313.0,116.25,0
1,1,1,24.0,1.0,0,1.0,2790.0,345.0,70.0,36.0,72.0,3313.0,116.25,0
1,0,1,40.0,1.0,0,1.0,2790.0,450.0,146.0,36.0,72.0,3494.0,69.75,4
1,1,0,28.0,1.0,0,1.0,2791.0,251.0,87.0,36.0,72.0,3237.0,99.68,0
1,0,0,40.0,1.0,0,1.0,2799.0,821.0,100.0,36.0,72.0,3828.0,69.97,4
1,1,0,27.0,1.0,1,1.0,2800.0,269.0,32.0,36.0,72.0,3209.0,103.7,0
1,1,0,25.0,1.0,1,1.0,2800.0,350.0,0.0,36.0,72.0,3258.0,112.0,0
1,1,0,25.0,1.0,1,1.0,2800.0,350.0,0.0,36.0,72.0,3258.0,112.0,0
1,0,1,35.0,2.0,0,1.0,2800.0,350.0,8.0,36.0,72.0,3266.0,80.0,4
1,1,0,25.0,1.0,1,1.0,2800.0,370.0,2.0,36.0,72.0,3280.0,112.0,0
1,1,0,25.0,1.0,1,1.0,2800.0,370.0,2.0,36.0,72.0,3280.0,112.0,0
1,1,0,25.0,1.0,1,1.0,2800.0,370.0,2.0,36.0,72.0,3280.0,112.0,0
1,1,0,25.0,1.0,1,1.0,2800.0,370.0,2.0,36.0,72.0,3280.0,112.0,0
1,1,0,24.0,1.0,1,1.0,2800.0,350.0,32.0,36.0,72.0,3290.0,116.67,0
1,1,0,24.0,1.0,1,1.0,2800.0,350.0,32.0,36.0,72.0,3290.0,116.67,0
1,1,0,24.0,1.0,1,1.0,2800.0,350.0,42.0,36.0,72.0,3300.0,116.67,0
1,1,0,24.0,1.0,1,1.0,2800.0,350.0,42.0,36.0,72.0,3300.0,116.67,0
1,1,1,26.0,1.0,0,1.0,2800.0,400.0,0.0,36.0,72.0,3308.0,107.69,0
1,1,1,26.0,1.0,0,1.0,2800.0,400.0,0.0,36.0,72.0,3308.0,107.69,0
1,0,0,27.0,1.0,1,1.0,2800.0,400.0,0.0,36.0,72.0,3308.0,103.7,0
1,1,1,26.0,1.0,0,1.0,2800.0,400.0,0.0,36.0,72.0,3308.0,107.69,0
1,1,1,26.0,1.0,1,1.0,2800.0,350.0,90.0,36.0,72.0,3348.0,107.69,0
1,1,1,26.0,1.0,1,1.0,2800.0,350.0,90.0,36.0,72.0,3348.0,107.69,0
1,1,1,26.0,1.0,1,1.0,2800.0,350.0,90.0,36.0,72.0,3348.0,107.69,0
1,0,0,32.0,1.0,0,1.0,2800.0,400.0,0.0,36.0,72.0,3350.0,87.5,4
1,1,1,34.0,1.0,0,1.0,2800.0,450.0,0.0,36.0,72.0,3358.0,82.35,0
1,0,1,26.0,1.0,0,1.0,2800.0,500.0,0.0,36.0,72.0,3408.0,107.69,0
1,0,1,26.0,1.0,0,1.0,2800.0,500.0,0.0,36.0,72.0,3408.0,107.69,0
1,0,1,26.0,1.0,0,1.0,2800.0,500.0,0.0,36.0,72.0,3408.0,107.69,0
1,0,1,44.0,2.0,0,1.0,2800.0,380.0,125.0,36.0,72.0,3413.0,63.64,4
1,1,1,27.0,1.0,0,1.0,2800.0,504.0,35.0,36.0,72.0,3447.0,103.7,0
1,0,1,26.0,1.0,1,1.0,2800.0,490.0,75.0,36.0,72.0,3473.0,107.69,0
1,1,1,27.0,1.0,0,1.0,2800.0,500.0,84.0,36.0,72.0,3492.0,103.7,0
1,0,1,38.0,1.0,0,1.0,2800.0,539.0,58.0,36.0,72.0,3505.0,73.68,4
1,0,1,38.0,1.0,0,1.0,2800.0,539.0,58.0,36.0,72.0,3505.0,73.68,4
1,0,1,38.0,1.0,0,1.0,2800.0,539.0,58.0,36.0,72.0,3505.0,73.68,4
0,1,0,63.0,3.0,1,2.0,2800.0,574.0,25.0,36.0,72.0,3507.0,44.44,4
1,0,1,27.0,1.0,1,1.0,2800.0,600.0,0.0,36.0,72.0,3508.0,103.7,0
1,0,1,27.0,1.0,1,1.0,2800.0,600.0,0.0,36.0,72.0,3508.0,103.7,0
1,0,0,41.0,2.0,0,1.0,2800.0,560.0,41.0,36.0,72.0,3509.0,68.29,4
0,0,0,38.0,1.0,0,1.0,2800.0,545.0,63.0,36.0,72.0,3516.0,73.68,4
0,0,0,38.0,1.0,0,1.0,2800.0,545.0,63.0,36.0,72.0,3516.0,73.68,4
1,1,1,27.0,1.0,0,1.0,2800.0,650.0,43.0,36.0,72.0,3601.0,103.7,0
1,1,1,27.0,1.0,0,1.0,2800.0,650.0,43.0,36.0,72.0,3601.0,103.7,0
1,0,1,49.0,2.0,0,1.0,2800.0,700.0,0.0,36.0,72.0,3608.0,57.14,4
1,1,1,24.0,1.0,0,1.0,2800.0,748.0,0.0,36.0,72.0,3656.0,116.67,0
1,1,1,24.0,1.0,0,1.0,2800.0,748.0,0.0,36.0,72.0,3656.0,116.67,0
1,1,1,24.0,1.0,0,1.0,2800.0,748.0,0.0,36.0,72.0,3656.0,116.67,0
1,1,1,24.0,1.0,0,1.0,2800.0,748.0,0.0,36.0,72.0,3656.0,116.67,0
1,0,1,55.0,1.0,0,1.0,2800.0,767.0,0.0,36.0,72.0,3675.0,50.91,4
1,1,1,28.0,1.0,1,1.0,2800.0,800.0,0.0,36.0,72.0,3708.0,100.0,0
1,1,1,28.0,1.0,1,1.0,2800.0,800.0,0.0,36.0,72.0,3708.0,100.0,0
0,1,1,25.0,1.0,1,1.0,2800.0,700.0,116.0,36.0,72.0,3724.0,112.0,0
0,1,1,25.0,1.0,1,1.0,2800.0,700.0,116.0,36.0,72.0,3724.0,112.0,0
1,1,1,26.0,1.0,0,1.0,2800.0,700.0,159.0,36.0,72.0,3767.0,107.69,0
1,1,1,26.0,1.0,0,1.0,2800.0,700.0,159.0,36.0,72.0,3767.0,107.69,0
1,0,0,80.0,2.0,0,2.0,2800.0,854.0,12.0,36.0,72.0,3774.0,35.0,4
1,0,0,80.0,2.0,0,2.0,2800.0,854.0,12.0,36.0,72.0,3774.0,35.0,4
1,0,0,80.0,2.0,0,2.0,2800.0,854.0,12.0,36.0,72.0,3774.0,35.0,4
0,0,1,31.0,1.0,1,1.0,2800.0,876.0,0.0,36.0,72.0,3784.0,90.32,0
0,0,1,31.0,1.0,1,1.0,2800.0,876.0,0.0,36.0,72.0,3784.0,90.32,0
1,1,1,30.0,1.0,0,1.0,2800.0,757.0,125.0,36.0,72.0,3790.0,93.33,0
1,1,1,30.0,1.0,0,1.0,2800.0,757.0,125.0,36.0,72.0,3790.0,93.33,0
1,0,0,62.0,2.0,1,2.0,2800.0,906.0,32.0,36.0,72.0,3846.0,45.16,4
1,0,1,66.0,2.0,0,2.0,2800.0,783.0,202.0,36.0,72.0,3893.0,42.42,4
1,0,1,66.0,2.0,0,2.0,2800.0,783.0,202.0,36.0,72.0,3893.0,42.42,4
1,0,1,36.0,1.0,0,1.0,2800.0,1000.0,37.0,36.0,72.0,3945.0,77.78,4
1,0,1,36.0,1.0,0,1.0,2800.0,1000.0,37.0,36.0,72.0,3945.0,77.78,4
1,1,0,34.0,1.0,1,1.0,2800.0,1000.0,192.0,36.0,72.0,4100.0,82.35,0
1,1,0,34.0,1.0,1,1.0,2800.0,1000.0,192.0,36.0,72.0,4100.0,82.35,0
1,0,1,55.0,2.0,0,1.0,2800.0,1600.0,122.0,36.0,72.0,4630.0,50.91,4
1,1,1,44.0,2.0,0,1.0,2810.0,700.0,250.0,36.0,72.0,3868.0,63.86,4
1,1,1,30.0,1.0,0,1.0,2810.0,865.0,213.0,36.0,72.0,3996.0,93.67,0
1,0,1,63.0,2.0,0,1.0,2819.0,995.0,50.0,36.0,73.0,3973.0,44.75,4
1,0,1,63.0,2.0,0,1.0,2819.0,995.0,50.0,36.0,73.0,3973.0,44.75,4
1,0,1,48.0,2.0,0,1.0,2820.0,604.0,0.0,36.0,73.0,3533.0,58.75,4
1,0,1,84.0,3.0,0,2.0,2820.0,853.0,166.0,36.0,73.0,3948.0,33.57,4
1,0,1,84.0,3.0,0,2.0,2820.0,853.0,166.0,36.0,73.0,3948.0,33.57,4
1,0,1,84.0,3.0,0,2.0,2820.0,853.0,166.0,36.0,73.0,3948.0,33.57,4
1,0,1,84.0,3.0,0,2.0,2820.0,853.0,166.0,36.0,73.0,3948.0,33.57,4
1,0,1,84.0,3.0,0,2.0,2820.0,853.0,166.0,36.0,73.0,3948.0,33.57,4
0,0,1,25.0,1.0,0,1.0,2828.0,543.0,0.0,36.0,73.0,3480.0,113.12,0
0,0,1,25.0,1.0,0,1.0,2828.0,543.0,0.0,36.0,73.0,3480.0,113.12,0
0,0,1,25.0,1.0,0,1.0,2828.0,543.0,0.0,36.0,73.0,3480.0,113.12,0
1,0,0,100.0,3.0,1,2.0,2840.0,0.0,21.0,47.0,73.0,2981.0,28.4,4
1,0,1,50.0,1.0,1,1.0,2840.0,1300.0,117.0,36.0,73.0,4366.0,56.8,4
1,0,1,50.0,1.0,1,1.0,2840.0,1300.0,117.0,36.0,73.0,4366.0,56.8,4
1,0,0,110.0,3.0,1,2.0,2850.0,0.0,0.0,48.0,73.0,2971.0,25.91,4
1,0,0,72.0,3.0,0,1.0,2850.0,222.0,0.0,37.0,73.0,3182.0,39.58,4
1,0,1,40.0,2.0,0,1.0,2850.0,286.0,0.0,37.0,73.0,3246.0,71.25,4
0,1,1,28.0,1.0,0,1.0,2850.0,235.0,82.0,37.0,73.0,3277.0,101.79,0
1,1,1,25.0,1.0,0,1.0,2850.0,390.0,0.0,37.0,73.0,3350.0,114.0,0
1,1,1,25.0,1.0,0,1.0,2850.0,390.0,0.0,37.0,73.0,3350.0,114.0,0
1,1,1,25.0,1.0,0,1.0,2850.0,390.0,0.0,37.0,73.0,3350.0,114.0,0
1,1,1,25.0,1.0,1,1.0,2850.0,340.0,66.0,37.0,73.0,3366.0,114.0,0
1,1,1,25.0,1.0,1,1.0,2850.0,340.0,66.0,37.0,73.0,3366.0,114.0,0
1,1,1,25.0,1.0,1,1.0,2850.0,340.0,66.0,37.0,73.0,3366.0,114.0,0
1,0,0,37.0,2.0,0,1.0,2850.0,438.0,0.0,37.0,73.0,3398.0,77.03,4
1,1,0,31.0,1.0,1,1.0,2850.0,450.0,0.0,37.0,73.0,3410.0,91.94,0
1,0,1,33.0,1.0,1,1.0,2850.0,432.0,98.0,37.0,73.0,3490.0,86.36,0
1,1,1,24.0,1.0,1,1.0,2850.0,590.0,29.0,37.0,73.0,3579.0,118.75,0
1,1,1,24.0,1.0,1,1.0,2850.0,590.0,29.0,37.0,73.0,3579.0,118.75,0
1,1,1,24.0,1.0,1,1.0,2850.0,590.0,29.0,37.0,73.0,3579.0,118.75,0
1,1,1,24.0,1.0,1,1.0,2850.0,590.0,29.0,37.0,73.0,3579.0,118.75,0
1,1,0,64.0,3.0,0,1.0,2850.0,650.0,48.0,37.0,73.0,3658.0,44.53,4
0,1,1,27.0,1.0,0,1.0,2850.0,950.0,35.0,37.0,73.0,3945.0,105.56,0
0,1,1,27.0,1.0,0,1.0,2850.0,950.0,35.0,37.0,73.0,3945.0,105.56,0
0,1,1,60.0,3.0,0,2.0,2850.0,1150.0,5.0,37.0,73.0,4115.0,47.5,4
1,0,0,65.0,2.0,1,1.0,2856.0,765.0,250.0,37.0,73.0,3981.0,43.94,4
1,0,0,65.0,2.0,1,1.0,2856.0,765.0,250.0,37.0,73.0,3981.0,43.94,4
1,0,0,23.0,1.0,0,1.0,2868.0,785.0,76.0,37.0,74.0,3840.0,124.7,0
1,0,0,23.0,1.0,0,1.0,2868.0,785.0,76.0,37.0,74.0,3840.0,124.7,0
1,0,1,27.0,1.0,1,1.0,2870.0,425.0,34.0,37.0,74.0,3440.0,106.3,0
0,1,1,25.0,1.0,0,1.0,2871.0,464.0,42.0,37.0,74.0,3488.0,114.84,0
0,1,1,25.0,1.0,0,1.0,2871.0,464.0,42.0,37.0,74.0,3488.0,114.84,0
0,1,1,30.0,1.0,0,1.0,2879.0,730.0,125.0,37.0,74.0,3845.0,95.97,0
0,1,1,30.0,1.0,0,1.0,2879.0,730.0,125.0,37.0,74.0,3845.0,95.97,0
1,0,1,31.0,1.0,0,1.0,2882.0,474.0,0.0,37.0,74.0,3467.0,92.97,0
1,0,0,62.0,2.0,0,1.0,2890.0,450.0,41.0,37.0,74.0,3492.0,46.61,4
1,1,1,25.0,1.0,1,1.0,2890.0,530.0,50.0,37.0,74.0,3581.0,115.6,0
0,1,1,30.0,1.0,0,1.0,2890.0,600.0,0.0,37.0,74.0,3601.0,96.33,0
0,0,1,31.0,1.0,0,1.0,2890.0,680.0,0.0,37.0,74.0,3681.0,93.23,0
0,0,1,55.0,2.0,1,2.0,2890.0,860.0,23.0,37.0,74.0,3884.0,52.55,4
0,0,1,55.0,2.0,1,2.0,2890.0,860.0,23.0,37.0,74.0,3884.0,52.55,4
0,0,1,55.0,2.0,1,2.0,2890.0,860.0,23.0,37.0,74.0,3884.0,52.55,4
0,1,1,29.0,1.0,1,1.0,2890.0,750.0,158.0,37.0,74.0,3909.0,99.66,0
0,1,1,29.0,1.0,1,1.0,2890.0,750.0,158.0,37.0,74.0,3909.0,99.66,0
1,1,1,25.0,1.0,1,1.0,2898.0,570.0,0.0,37.0,75.0,3653.0,115.92,0
1,1,1,25.0,1.0,1,1.0,2898.0,570.0,0.0,37.0,75.0,3653.0,115.92,0
1,1,1,24.0,1.0,0,1.0,2900.0,217.0,0.0,37.0,75.0,3229.0,120.83,0
1,1,1,24.0,1.0,0,1.0,2900.0,217.0,0.0,37.0,75.0,3229.0,120.83,0
0,0,0,60.0,2.0,0,1.0,2900.0,325.0,0.0,37.0,75.0,3337.0,48.33,4
0,0,1,24.0,1.0,0,1.0,2900.0,330.0,0.0,37.0,75.0,3342.0,120.83,0
0,1,1,24.0,1.0,0,1.0,2900.0,330.0,0.0,37.0,75.0,3342.0,120.83,0
0,1,1,24.0,1.0,0,1.0,2900.0,330.0,0.0,37.0,75.0,3342.0,120.83,0
0,0,1,24.0,1.0,0,1.0,2900.0,330.0,0.0,37.0,75.0,3342.0,120.83,0
0,1,1,24.0,1.0,0,1.0,2900.0,330.0,0.0,37.0,75.0,3342.0,120.83,0
0,0,1,25.0,1.0,1,1.0,2900.0,345.0,0.0,37.0,75.0,3357.0,116.0,0
0,0,1,25.0,1.0,1,1.0,2900.0,345.0,0.0,37.0,75.0,3357.0,116.0,0
0,0,1,25.0,1.0,1,1.0,2900.0,345.0,0.0,37.0,75.0,3357.0,116.0,0
1,1,0,45.0,1.0,0,1.0,2900.0,305.0,49.0,37.0,75.0,3366.0,64.44,4
0,1,1,25.0,1.0,0,1.0,2900.0,370.0,0.0,37.0,75.0,3382.0,116.0,0
0,1,1,25.0,1.0,0,1.0,2900.0,370.0,0.0,37.0,75.0,3382.0,116.0,0
0,1,1,25.0,1.0,0,1.0,2900.0,370.0,0.0,37.0,75.0,3382.0,116.0,0
1,1,1,25.0,1.0,0,1.0,2900.0,350.0,37.0,37.0,75.0,3399.0,116.0,0
1,1,1,25.0,1.0,0,1.0,2900.0,350.0,37.0,37.0,75.0,3399.0,116.0,0
1,1,1,25.0,1.0,0,1.0,2900.0,350.0,37.0,37.0,75.0,3399.0,116.0,0
1,0,1,39.0,2.0,0,1.0,2900.0,350.0,42.0,37.0,75.0,3404.0,74.36,4
1,0,1,28.0,1.0,1,1.0,2900.0,372.0,21.0,37.0,75.0,3405.0,103.57,0
0,0,1,26.0,1.0,0,1.0,2900.0,450.0,0.0,37.0,75.0,3462.0,111.54,0
1,0,1,48.0,2.0,0,1.0,2900.0,442.0,0.0,37.0,75.0,3471.0,60.42,4
1,0,1,48.0,2.0,0,1.0,2900.0,442.0,0.0,37.0,75.0,3471.0,60.42,4
1,0,1,48.0,2.0,0,1.0,2900.0,442.0,0.0,37.0,75.0,3471.0,60.42,4
1,1,1,30.0,1.0,0,1.0,2900.0,419.0,76.0,37.0,75.0,3507.0,96.67,0
1,0,1,24.0,1.0,0,1.0,2900.0,380.0,125.0,37.0,75.0,3517.0,120.83,0
1,0,1,24.0,1.0,0,1.0,2900.0,380.0,125.0,37.0,75.0,3517.0,120.83,0
1,1,1,24.0,1.0,0,1.0,2900.0,390.0,125.0,37.0,75.0,3527.0,120.83,0
1,1,1,24.0,1.0,0,1.0,2900.0,390.0,125.0,37.0,75.0,3527.0,120.83,0
1,1,1,26.0,1.0,0,1.0,2900.0,500.0,16.0,37.0,75.0,3528.0,111.54,0
1,1,1,19.0,1.0,1,1.0,2900.0,470.0,56.0,37.0,75.0,3538.0,152.63,0
1,0,1,39.0,2.0,0,1.0,2900.0,547.0,0.0,37.0,75.0,3559.0,74.36,4
1,1,1,24.0,1.0,1,1.0,2900.0,570.0,0.0,37.0,75.0,3582.0,120.83,0
1,1,1,24.0,1.0,1,1.0,2900.0,570.0,0.0,37.0,75.0,3582.0,120.83,0
1,1,1,24.0,1.0,1,1.0,2900.0,570.0,0.0,37.0,75.0,3582.0,120.83,0
1,1,1,24.0,1.0,1,1.0,2900.0,570.0,0.0,37.0,75.0,3582.0,120.83,0
1,0,1,25.0,1.0,0,1.0,2900.0,505.0,77.0,37.0,75.0,3594.0,116.0,0
1,1,1,26.0,1.0,1,1.0,2900.0,500.0,98.0,37.0,75.0,3610.0,111.54,0
1,1,1,26.0,1.0,1,1.0,2900.0,500.0,98.0,37.0,75.0,3610.0,111.54,0
1,0,1,31.0,1.0,0,1.0,2900.0,500.0,147.0,37.0,75.0,3659.0,93.55,0
0,1,1,26.0,1.0,1,1.0,2900.0,759.0,0.0,37.0,75.0,3771.0,111.54,0
0,1,1,26.0,1.0,0,1.0,2900.0,670.0,96.0,37.0,75.0,3778.0,111.54,0
0,1,1,26.0,1.0,0,1.0,2900.0,670.0,96.0,37.0,75.0,3778.0,111.54,0
1,0,1,63.0,2.0,0,2.0,2900.0,748.0,34.0,37.0,75.0,3794.0,46.03,4
1,0,1,63.0,2.0,0,2.0,2900.0,748.0,34.0,37.0,75.0,3794.0,46.03,4
1,0,1,69.0,2.0,0,1.0,2900.0,858.0,0.0,37.0,75.0,3870.0,42.03,4
1,0,1,69.0,2.0,0,1.0,2900.0,858.0,0.0,37.0,75.0,3870.0,42.03,4
1,0,1,48.0,2.0,0,1.0,2900.0,765.0,101.0,37.0,75.0,3878.0,60.42,4
1,0,1,48.0,2.0,0,1.0,2900.0,765.0,101.0,37.0,75.0,3878.0,60.42,4
1,0,0,70.0,2.0,0,1.0,2900.0,975.0,0.0,37.0,75.0,3987.0,41.43,4
1,0,1,73.0,2.0,0,2.0,2900.0,852.0,220.0,37.0,75.0,4084.0,39.73,4
1,0,0,74.0,2.0,1,2.0,2900.0,1092.0,0.0,37.0,75.0,4104.0,39.19,4
1,0,1,30.0,1.0,0,1.0,2900.0,1350.0,0.0,37.0,75.0,4362.0,96.67,0
1,0,1,30.0,1.0,0,1.0,2900.0,1350.0,0.0,37.0,75.0,4362.0,96.67,0
1,0,0,64.0,3.0,0,1.0,2900.0,1173.0,207.0,37.0,75.0,4392.0,45.31,4
1,0,0,64.0,3.0,0,1.0,2900.0,1173.0,207.0,37.0,75.0,4392.0,45.31,4
1,0,1,53.0,1.0,1,1.0,2900.0,1640.0,470.0,37.0,75.0,5122.0,54.72,4
0,1,0,32.0,1.0,1,2.0,2909.0,1450.0,500.0,37.0,75.0,4971.0,90.91,0
0,1,1,25.0,1.0,0,1.0,2910.0,480.0,90.0,37.0,75.0,3592.0,116.4,0
0,1,1,25.0,1.0,0,1.0,2910.0,480.0,90.0,37.0,75.0,3592.0,116.4,0
0,1,1,25.0,1.0,0,1.0,2910.0,480.0,90.0,37.0,75.0,3592.0,116.4,0
1,1,0,30.0,1.0,0,1.0,2910.0,600.0,0.0,37.0,75.0,3622.0,97.0,0
1,1,0,120.0,5.0,2,4.0,2913.0,0.0,437.0,49.0,75.0,3474.0,24.28,3
0,0,1,25.0,1.0,0,1.0,2920.0,500.0,92.0,37.0,75.0,3624.0,116.8,0
0,0,1,25.0,1.0,0,1.0,2920.0,500.0,92.0,37.0,75.0,3624.0,116.8,0
0,0,1,25.0,1.0,0,1.0,2920.0,500.0,92.0,37.0,75.0,3624.0,116.8,0
1,0,0,74.0,2.0,0,1.0,2920.0,1400.0,0.0,37.0,75.0,4432.0,39.46,4
1,0,0,74.0,2.0,0,1.0,2920.0,1400.0,0.0,37.0,75.0,4432.0,39.46,4
1,0,0,74.0,2.0,0,1.0,2920.0,1400.0,0.0,37.0,75.0,4432.0,39.46,4
1,0,0,195.0,4.0,1,3.0,2930.0,0.0,56.0,49.0,75.0,3110.0,15.03,3
1,0,1,50.0,1.0,0,2.0,2930.0,760.0,0.0,38.0,75.0,3803.0,58.6,4
0,1,0,24.0,1.0,1,1.0,2930.0,814.0,0.0,38.0,75.0,3857.0,122.08,0
0,1,0,24.0,1.0,1,1.0,2930.0,814.0,0.0,38.0,75.0,3857.0,122.08,0
1,1,1,25.0,1.0,1,1.0,2940.0,617.0,0.0,38.0,76.0,3671.0,117.6,0
1,1,1,25.0,1.0,1,1.0,2940.0,617.0,0.0,38.0,76.0,3671.0,117.6,0
1,1,1,25.0,1.0,1,1.0,2940.0,617.0,0.0,38.0,76.0,3671.0,117.6,0
1,1,1,25.0,1.0,1,1.0,2940.0,617.0,0.0,38.0,76.0,3671.0,117.6,0
1,1,0,25.0,1.0,1,1.0,2950.0,360.0,0.0,49.0,76.0,3435.0,118.0,0
1,1,0,25.0,1.0,1,1.0,2950.0,360.0,0.0,49.0,76.0,3435.0,118.0,0
1,1,0,25.0,1.0,1,1.0,2950.0,390.0,27.0,38.0,76.0,3481.0,118.0,0
1,1,0,25.0,1.0,1,1.0,2950.0,390.0,27.0,38.0,76.0,3481.0,118.0,0
0,0,1,32.0,1.0,0,1.0,2950.0,450.0,111.0,38.0,76.0,3625.0,92.19,0
0,0,1,32.0,1.0,0,1.0,2950.0,450.0,111.0,38.0,76.0,3625.0,92.19,0
